example_id,split,label,binarization_method,pythia_correct,sentiment_score,source_text,prompt_text,prompt_repr,prompt_utf8_hex,prompt_sha256,gpt2_token_ids,gpt2_num_tokens,pythia_raw_num_tokens,pythia_prompt_num_tokens
sst-458,test,1,tigges,True,0.81944,"A splendid entertainment, young in spirit but accomplished in all aspects with the fullness of spirit and sense of ease that comes only with experience.","Review Text: A splendid entertainment, young in spirit but accomplished in all aspects with the fullness of spirit and sense of ease that comes only with experience. Review Sentiment:","'Review Text: A splendid entertainment, young in spirit but accomplished in all aspects with the fullness of spirit and sense of ease that comes only with experience. Review Sentiment:'",52657669657720546578743a20412073706c656e64696420656e7465727461696e6d656e742c20796f756e6720696e2073706972697420627574206163636f6d706c697368656420696e20616c6c20617370656374732077697468207468652066756c6c6e657373206f662073706972697420616e642073656e7365206f662065617365207468617420636f6d6573206f6e6c79207769746820657870657269656e63652e205265766965772053656e74696d656e743a,982470e9462744edeefd820a7de541068504fa32bd42f3d4808484f75ee59fa6,"[50256, 14832, 8255, 25, 317, 37196, 9739, 11, 1862, 287, 4437, 475, 13013, 287, 477, 7612, 351, 262, 1336, 1108, 286, 4437, 290, 2565, 286, 10152, 326, 2058, 691, 351, 1998, 13, 6602, 11352, 3681, 25]",36,29,36
sst-459,test,1,tigges,True,0.88889,"Disney's live-action division has a history of releasing cinematic flotsam, but this is one occasion when they have unearthed a rare gem.","Review Text: Disney's live-action division has a history of releasing cinematic flotsam, but this is one occasion when they have unearthed a rare gem. Review Sentiment:","""Review Text: Disney's live-action division has a history of releasing cinematic flotsam, but this is one occasion when they have unearthed a rare gem. Review Sentiment:""",52657669657720546578743a204469736e65792773206c6976652d616374696f6e206469766973696f6e20686173206120686973746f7279206f662072656c656173696e672063696e656d6174696320666c6f7473616d2c206275742074686973206973206f6e65206f63636173696f6e207768656e2074686579206861766520756e65617274686564206120726172652067656d2e205265766965772053656e74696d656e743a,8df6c1c4773e03adc7637a5dc296483efabfffc16992437d0aa9eecb4ba50d1f,"[50256, 14832, 8255, 25, 8519, 338, 2107, 12, 2673, 7297, 468, 257, 2106, 286, 13011, 29932, 781, 1747, 321, 11, 475, 428, 318, 530, 6695, 618, 484, 423, 41562, 257, 4071, 16840, 13, 6602, 11352, 3681, 25]",37,34,40
sst-460,test,1,tigges,True,0.55556,"If the message seems more facile than the earlier films, the images have such a terrible beauty you may not care.","Review Text: If the message seems more facile than the earlier films, the images have such a terrible beauty you may not care. Review Sentiment:","'Review Text: If the message seems more facile than the earlier films, the images have such a terrible beauty you may not care. Review Sentiment:'",52657669657720546578743a20496620746865206d657373616765207365656d73206d6f726520666163696c65207468616e20746865206561726c6965722066696c6d732c2074686520696d61676573206861766520737563682061207465727269626c652062656175747920796f75206d6179206e6f7420636172652e205265766965772053656e74696d656e743a,c43396d33b7d16c222e9bd2ccbbe74bc47dba0f52db9509403c81a48bf688e7a,"[50256, 14832, 8255, 25, 1002, 262, 3275, 2331, 517, 1777, 576, 621, 262, 2961, 7328, 11, 262, 4263, 423, 884, 257, 7818, 8737, 345, 743, 407, 1337, 13, 6602, 11352, 3681, 25]",32,25,32
sst-461,test,1,tigges,True,0.55556,"Whether Kiss is a future cult classic or destined to be completely forgotten is open to question, but the risk-takers in the crowd should check it out and form their own opinion.","Review Text: Whether Kiss is a future cult classic or destined to be completely forgotten is open to question, but the risk-takers in the crowd should check it out and form their own opinion. Review Sentiment:","'Review Text: Whether Kiss is a future cult classic or destined to be completely forgotten is open to question, but the risk-takers in the crowd should check it out and form their own opinion. Review Sentiment:'",52657669657720546578743a2057686574686572204b6973732069732061206675747572652063756c7420636c6173736963206f722064657374696e656420746f20626520636f6d706c6574656c7920666f72676f7474656e206973206f70656e20746f207175657374696f6e2c2062757420746865207269736b2d74616b65727320696e207468652063726f77642073686f756c6420636865636b206974206f757420616e6420666f726d207468656972206f776e206f70696e696f6e2e205265766965772053656e74696d656e743a,77f2d9db921ccadadee7d009608457613ebd82fc3f91ab44797fa083152b6af9,"[50256, 14832, 8255, 25, 10127, 20350, 318, 257, 2003, 2285, 6833, 393, 23985, 284, 307, 3190, 11564, 318, 1280, 284, 1808, 11, 475, 262, 2526, 12, 83, 3979, 287, 262, 4315, 815, 2198, 340, 503, 290, 1296, 511, 898, 4459, 13, 6602, 11352, 3681, 25]",45,38,45
sst-462,test,1,tigges,True,0.83333,There are moments in this account of the life of artist Frida Kahlo that are among cinema's finest this year.,Review Text: There are moments in this account of the life of artist Frida Kahlo that are among cinema's finest this year. Review Sentiment:,"""Review Text: There are moments in this account of the life of artist Frida Kahlo that are among cinema's finest this year. Review Sentiment:""",52657669657720546578743a20546865726520617265206d6f6d656e747320696e2074686973206163636f756e74206f6620746865206c696665206f6620617274697374204672696461204b61686c6f20746861742061726520616d6f6e672063696e656d6127732066696e657374207468697320796561722e205265766965772053656e74696d656e743a,01640eb6284f83e96895ddea216f5a1cd46f24867693b51e51fa5e60019983d8,"[50256, 14832, 8255, 25, 1318, 389, 7188, 287, 428, 1848, 286, 262, 1204, 286, 6802, 1305, 3755, 38798, 5439, 326, 389, 1871, 22041, 338, 18822, 428, 614, 13, 6602, 11352, 3681, 25]",32,26,33
sst-463,test,0,tigges,True,0.26389,"Unfortunately, they're sandwiched in between the most impossibly dry account of Kahlo's life imaginable.","Review Text: Unfortunately, they're sandwiched in between the most impossibly dry account of Kahlo's life imaginable. Review Sentiment:","""Review Text: Unfortunately, they're sandwiched in between the most impossibly dry account of Kahlo's life imaginable. Review Sentiment:""",52657669657720546578743a20556e666f7274756e6174656c792c20746865792772652073616e6477696368656420696e206265747765656e20746865206d6f737420696d706f737369626c7920647279206163636f756e74206f66204b61686c6f2773206c69666520696d6167696e61626c652e205265766965772053656e74696d656e743a,0b29d4024b6a73f6246fe757070bb584d94386ac3adbdbbc4e499970bd0975a8,"[50256, 14832, 8255, 25, 8989, 11, 484, 821, 26155, 704, 287, 1022, 262, 749, 848, 20846, 5894, 1848, 286, 38798, 5439, 338, 1204, 40758, 13, 6602, 11352, 3681, 25]",29,24,31
sst-465,test,1,tigges,True,0.88889,Stay clear of reminding yourself that it's a ''true story'' and you're likely to have one helluva time at the movies.,Review Text: Stay clear of reminding yourself that it's a ''true story'' and you're likely to have one helluva time at the movies. Review Sentiment:,"""Review Text: Stay clear of reminding yourself that it's a ''true story'' and you're likely to have one helluva time at the movies. Review Sentiment:""",52657669657720546578743a205374617920636c656172206f662072656d696e64696e6720796f757273656c66207468617420697427732061202727747275652073746f7279272720616e6420796f75277265206c696b656c7920746f2068617665206f6e652068656c6c7576612074696d6520617420746865206d6f766965732e205265766965772053656e74696d656e743a,a5e9b80f9a5c7ffb63a0c089b842e35b2493dcaa40289441f7cf51d17995d94c,"[50256, 14832, 8255, 25, 16160, 1598, 286, 30047, 3511, 326, 340, 338, 257, 10148, 7942, 1621, 7061, 290, 345, 821, 1884, 284, 423, 530, 5968, 84, 6862, 640, 379, 262, 6918, 13, 6602, 11352, 3681, 25]",36,29,36
sst-466,test,1,tigges,True,0.93056,There are just enough twists in the tale to make it far more satisfying than almost any horror film in recent memory.,Review Text: There are just enough twists in the tale to make it far more satisfying than almost any horror film in recent memory. Review Sentiment:,'Review Text: There are just enough twists in the tale to make it far more satisfying than almost any horror film in recent memory. Review Sentiment:',52657669657720546578743a20546865726520617265206a75737420656e6f7567682074776973747320696e207468652074616c6520746f206d616b6520697420666172206d6f72652073617469736679696e67207468616e20616c6d6f737420616e7920686f72726f722066696c6d20696e20726563656e74206d656d6f72792e205265766965772053656e74696d656e743a,cca2778b2f0008984c8fc474b3897cfd8fad20009ade7e1ef71ffd2198780689,"[50256, 14832, 8255, 25, 1318, 389, 655, 1576, 30953, 287, 262, 12838, 284, 787, 340, 1290, 517, 19201, 621, 2048, 597, 9961, 2646, 287, 2274, 4088, 13, 6602, 11352, 3681, 25]",31,24,31
sst-469,test,1,tigges,True,0.65278,"Working from Elliott's memoir, Rohmer fashions the sort of delicate, articulate character - and - relationship study he's favored for decades.","Review Text: Working from Elliott's memoir, Rohmer fashions the sort of delicate, articulate character - and - relationship study he's favored for decades. Review Sentiment:","""Review Text: Working from Elliott's memoir, Rohmer fashions the sort of delicate, articulate character - and - relationship study he's favored for decades. Review Sentiment:""",52657669657720546578743a20576f726b696e672066726f6d20456c6c696f74742773206d656d6f69722c20526f686d65722066617368696f6e732074686520736f7274206f662064656c69636174652c206172746963756c61746520636861726163746572202d20616e64202d2072656c6174696f6e736869702073747564792068652773206661766f72656420666f7220646563616465732e205265766965772053656e74696d656e743a,ec1ec6dee7bc00ec3bc059893c1b8c7c3049c39659a3f2e14062e3708ad0a0b1,"[50256, 14832, 8255, 25, 14594, 422, 22386, 338, 24649, 11, 32694, 647, 277, 1077, 507, 262, 3297, 286, 19217, 11, 32154, 2095, 532, 290, 532, 2776, 2050, 339, 338, 19344, 329, 4647, 13, 6602, 11352, 3681, 25]",37,30,37
sst-470,test,1,tigges,True,0.61111,"The story feels more like a serious read, filled with heavy doses of always enticing Sayles dialogue.","Review Text: The story feels more like a serious read, filled with heavy doses of always enticing Sayles dialogue. Review Sentiment:","'Review Text: The story feels more like a serious read, filled with heavy doses of always enticing Sayles dialogue. Review Sentiment:'",52657669657720546578743a205468652073746f7279206665656c73206d6f7265206c696b65206120736572696f757320726561642c2066696c6c6564207769746820686561767920646f736573206f6620616c7761797320656e746963696e67205361796c6573206469616c6f6775652e205265766965772053656e74696d656e743a,02e4ce7184c7e6b6c7bc319adbd4996211b3441663dcc4cc9809952e3855080c,"[50256, 14832, 8255, 25, 383, 1621, 5300, 517, 588, 257, 2726, 1100, 11, 5901, 351, 4334, 16376, 286, 1464, 47460, 13816, 829, 10721, 13, 6602, 11352, 3681, 25]",28,22,29
sst-471,test,1,tigges,True,0.68056,When it really counts... Bloody Sunday connects on a visceral level that transcends language.,Review Text: When it really counts... Bloody Sunday connects on a visceral level that transcends language. Review Sentiment:,'Review Text: When it really counts... Bloody Sunday connects on a visceral level that transcends language. Review Sentiment:',52657669657720546578743a205768656e206974207265616c6c7920636f756e74732e2e2e20426c6f6f64792053756e64617920636f6e6e65637473206f6e206120766973636572616c206c6576656c2074686174207472616e7363656e6473206c616e67756167652e205265766965772053656e74696d656e743a,f5b18cfee766e302e92cc6023cd3953add4bb2f34a6706b58005f82ae8061e24,"[50256, 14832, 8255, 25, 1649, 340, 1107, 9853, 986, 30893, 3502, 20417, 319, 257, 38259, 1241, 326, 23589, 2412, 3303, 13, 6602, 11352, 3681, 25]",25,19,26
sst-472,test,1,tigges,True,0.55556,"The crime matters less than the characters, although the filmmakers supply enough complications, close calls and double-crosses to satisfy us.","Review Text: The crime matters less than the characters, although the filmmakers supply enough complications, close calls and double-crosses to satisfy us. Review Sentiment:","'Review Text: The crime matters less than the characters, although the filmmakers supply enough complications, close calls and double-crosses to satisfy us. Review Sentiment:'",52657669657720546578743a20546865206372696d65206d617474657273206c657373207468616e2074686520636861726163746572732c20616c74686f756768207468652066696c6d6d616b65727320737570706c7920656e6f75676820636f6d706c69636174696f6e732c20636c6f73652063616c6c7320616e6420646f75626c652d63726f7373657320746f20736174697366792075732e205265766965772053656e74696d656e743a,e2af35c9c52c61d586ca6efd951ac0ae134ce37d201f44c572f004a0559dda8e,"[50256, 14832, 8255, 25, 383, 4065, 6067, 1342, 621, 262, 3435, 11, 3584, 262, 28303, 5127, 1576, 19481, 11, 1969, 3848, 290, 4274, 12, 19692, 274, 284, 15959, 514, 13, 6602, 11352, 3681, 25]",34,27,34
sst-475,test,1,tigges,True,0.91667,"Ranging from funny to shattering and featuring some of the year's best acting, Personal Velocity gathers plenty of dramatic momentum.","Review Text: Ranging from funny to shattering and featuring some of the year's best acting, Personal Velocity gathers plenty of dramatic momentum. Review Sentiment:","""Review Text: Ranging from funny to shattering and featuring some of the year's best acting, Personal Velocity gathers plenty of dramatic momentum. Review Sentiment:""",52657669657720546578743a2052616e67696e672066726f6d2066756e6e7920746f2073686174746572696e6720616e6420666561747572696e6720736f6d65206f662074686520796561722773206265737420616374696e672c20506572736f6e616c2056656c6f63697479206761746865727320706c656e7479206f66206472616d61746963206d6f6d656e74756d2e205265766965772053656e74696d656e743a,c02e419ecea8799b7ebf96379c445706a5e22f0401e66c991bd0fe9779ae5e68,"[50256, 14832, 8255, 25, 371, 4924, 422, 8258, 284, 48883, 290, 9593, 617, 286, 262, 614, 338, 1266, 7205, 11, 15644, 43137, 43609, 6088, 286, 10092, 12858, 13, 6602, 11352, 3681, 25]",32,28,35
sst-476,test,1,tigges,True,0.81944,"I complain all the time about seeing the same ideas repeated in films over and over again, but The Bourne Identity proves that a fresh take is always possible.","Review Text: I complain all the time about seeing the same ideas repeated in films over and over again, but The Bourne Identity proves that a fresh take is always possible. Review Sentiment:","'Review Text: I complain all the time about seeing the same ideas repeated in films over and over again, but The Bourne Identity proves that a fresh take is always possible. Review Sentiment:'",52657669657720546578743a204920636f6d706c61696e20616c6c207468652074696d652061626f757420736565696e67207468652073616d6520696465617320726570656174656420696e2066696c6d73206f76657220616e64206f76657220616761696e2c206275742054686520426f75726e65204964656e746974792070726f766573207468617420612066726573682074616b6520697320616c7761797320706f737369626c652e205265766965772053656e74696d656e743a,4a633b5b216c84f93b279463a59e52d76e0d6c868e2d2ad78577679f89a89732,"[50256, 14832, 8255, 25, 314, 13121, 477, 262, 640, 546, 4379, 262, 976, 4213, 5100, 287, 7328, 625, 290, 625, 757, 11, 475, 383, 20576, 710, 27207, 17021, 326, 257, 4713, 1011, 318, 1464, 1744, 13, 6602, 11352, 3681, 25]",40,33,40
sst-477,test,1,tigges,True,0.59722,Recalls quiet freak-outs like L'Avventura and Repulsion.,Review Text: Recalls quiet freak-outs like L'Avventura and Repulsion. Review Sentiment:,"""Review Text: Recalls quiet freak-outs like L'Avventura and Repulsion. Review Sentiment:""",52657669657720546578743a20526563616c6c7320717569657420667265616b2d6f757473206c696b65204c27417676656e7475726120616e6420526570756c73696f6e2e205265766965772053656e74696d656e743a,5d3e0bf01783355e5e8b4f7d14c36b6dd6fd98b697dc7e0df21310a56c8e6715,"[50256, 14832, 8255, 25, 3311, 5691, 5897, 22601, 12, 5269, 588, 406, 6, 7355, 1151, 5330, 290, 1432, 15204, 13, 6602, 11352, 3681, 25]",24,17,24
sst-479,test,1,tigges,True,0.84722,... as the story congeals you feel the pieces of the Star Wars saga falling into place in a way that makes your spine tingle with revelation and excitement.,Review Text: ... as the story congeals you feel the pieces of the Star Wars saga falling into place in a way that makes your spine tingle with revelation and excitement. Review Sentiment:,'Review Text: ... as the story congeals you feel the pieces of the Star Wars saga falling into place in a way that makes your spine tingle with revelation and excitement. Review Sentiment:',52657669657720546578743a202e2e2e206173207468652073746f727920636f6e6765616c7320796f75206665656c2074686520706965636573206f66207468652053746172205761727320736167612066616c6c696e6720696e746f20706c61636520696e2061207761792074686174206d616b657320796f7572207370696e652074696e676c65207769746820726576656c6174696f6e20616e64206578636974656d656e742e205265766965772053656e74696d656e743a,f18f2e204ccb1bf30930c712f4bc0795ee1841361e407452d22548bdcbf1670d,"[50256, 14832, 8255, 25, 2644, 355, 262, 1621, 369, 469, 874, 345, 1254, 262, 5207, 286, 262, 2907, 6176, 26784, 7463, 656, 1295, 287, 257, 835, 326, 1838, 534, 19656, 256, 17697, 351, 16084, 290, 14067, 13, 6602, 11352, 3681, 25]",41,34,41
